"date","pool_bech32","ticker","handshake","rtt_ms","blocks"
"2026-09-10","pool1js570lkcs6t3pwsj3eda0zz43mc5gm922ae5rdxcfn84gu5uyrg","ASSET","f","","8"
"2026-09-10","pool1helzgcd9sjm9xtyh9mw2wy06gekh6r52s6mx987q0p8lvklwura","","f","","34"
"2026-09-10","pool1qeqylk3pnenvt3j4mah2dafcnd3h8uc3fqhvfzrxlxf3xuvdvvp","LILIE","f","","45"
"2026-09-10","pool1659knc82juzdqycvvwz0uzjsj5scxwewguhuzae93ed36xanxmz","CASH","f","","27"
"2026-09-10","pool1wnpac2c9am0h3yx2luh9tlsdhcpz2tmfyqjm8g8f67afk7fa6mh","FNX","f","","26"
"2026-09-10","pool1es67mveksd22l9alfh5cht6w2krc7lcrq3zvxcpaj5hwxgmhg3m","ANEJO","f","","37"
"2026-09-10","pool1sf784g6eje8vzq9f5wu583eurhfq2ee9hzyhl46yezkuqqtmw07","NOVA","f","","32"
"2026-09-10","pool1p3chxyfv5cfk95hwq5zqjuljrpyk3uk5ua5alpn8rjgkkvvy8ne","IAMX","t","100.82","29"
"2026-09-10","pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws","DOG","f","","34"
"2026-09-10","pool104hlwrk98e6h07e05ywee3thn379ddmmfveje8d6cuvp54zcah6","ADASC","f","","17"
"2026-09-10","pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc","TIA","f","","31"
"2026-09-10","pool1p82vmqednsalje23mpnz9u3qt9ruj79xu83mr6p8t93fw5fcu3y","RCADA","f","","32"
"2026-09-10","pool1dxkf7k3qwnpgpxqfye8y9jvk7lver3fk8dq7c4dpzezyyx8cf5c","SPACE","f","","28"
"2026-09-10","pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf","DOXA","f","","22"
"2026-09-10","pool1u7zrgexnxsysctnnwljjjymr70he829fr5n3vefnv80guxr42dv","VILAI","f","","32"
"2026-09-10","pool1p42f6kw9lkgw5tn77kqyrc22zrs4uq298p468gacwzw6gq0ckq2","WISE","f","","16"
"2026-09-10","pool16knnvtezwzmgpnu8v03wht6y4u7mwfc7qz6y2yk62w4as4qymat","LAMB","f","","28"
"2026-09-10","pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5","MILKY","f","","26"
"2026-09-10","pool1w9yeaaadjz9563tf2h7katrlujvxnywda8el8z66h02ckccx95x","SUI","f","","1"
"2026-09-10","pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9","STAKE","t","1499.92","30"
"2026-09-10","pool1dv7s5fn4m9dee8ncvx5hktfmsnx6agydhn798rfdqjazuwr84gc","BOBA","f","","21"
"2026-09-10","pool18hpttrmc7v6nhjcywhdpymwzxv3y9kujzc5ne53jjdlf6hxa7cv","5FOLD","f","","19"
"2026-09-10","pool1j8355yxxpfuhqyda4lrj8c9cdghaang3wvwge8jq8nlxurvfqv7","LvLUp","t","2583.34","31"
"2026-09-10","pool14z3hap9tf6gt4gk8u84kcwm3s0etcgha26sn8t8wmvcruk0kvgj","JACKS","f","","19"
"2026-09-10","pool1g0hsnjnt0du3kp33gjua3npncngr3yg4ak2zfdhd4zvmy6r8hyd","EGGS","t","100.22","21"
"2026-09-10","pool1dkww2vlysa8lsnuf5rca979zdsyr3zvt59hu7e420yxfunkka2z","TRUE","f","","35"
"2026-09-10","pool1dqhaw0h2f4ehpdhh57quszcj22qhkglhg6yvaf39w3clxdl2kpy","CHEF","f","","30"
"2026-09-10","pool13l9hxj5dke9yd8xrxtfdkxgppj4wdyy52k99jded9f4kv5ce7al","TOOL","f","","5"
"2026-09-10","pool1fu567g42mlv9f7enek7zeh94c0aht98w44du7s29t0elzd9yazz","","f","","15"
"2026-09-10","pool1zsyqzr04g5pr3nv7vfk8ldc3uf0xljc8yftdsqpxxqpychpxj65","AKANE","f","","27"
"2026-09-10","pool13mjxg33urh0xquvw33kjn85yw7j42uwqw0pvh8s6c67rszr7ssz","MIHOP","f","","11"
"2026-09-10","pool1q0memmdw4ktr88fkma53tqgkaqeq3wfc476le59rped4cu8tn4h","JOEY","f","","36"
"2026-09-10","pool1xcslzgl6t2pcdr0u8ef2zkjhdyxy8xmgvzp0mcdgrw4k5gtg94s","4FREE","f","","15"
"2026-09-10","pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt","GAIA","f","","14"
"2026-09-10","pool1ulx9ennungrtcucslrpz93cze5fddlg96h0wwj83p6fpsrvgz2v","GENKI","f","","20"
"2026-09-10","pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr","MEDIA","f","","20"
"2026-09-10","pool1jqw9cv37w0eewvdr36w2kacd2w9wh5uwm2y3vmc0fmdfc0ax26l","LIX","t","232.33","22"
"2026-09-10","pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g","MNKY","f","","12"
"2026-09-10","pool1aawkmkg7vg0x0vxaqh4gr0lwp4fekwsqrjduylx0et3tuz9hfn4","CHAIN","f","","11"
"2026-09-10","pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz","LUNA","f","","22"
"2026-09-10","pool1gsrcrjm6ctkquef6m8jsyvplv0j357hupn92uklqdcm7729ytv6","YUMMI","f","","22"
"2026-09-10","pool1lzupr43772kfux007sdt02vlx7uzmfcplrwmxntdztxmwv9myrj","CRCI","f","","5"
"2026-09-10","pool1dts0h87pntgmsffp6mjtnahfht2dz5zjjeeujhzmtn6wgctcuzd","DSIO","f","","9"
"2026-09-10","pool1l8pvaam6f2wj2ank46uywp32wwapqga8e8utve3mgzzuxksc3tq","COR","f","","2"
"2026-09-10","pool1z39sker5renxhep9m7z8aae2yh56940gwykptfcf053473mwy8t","KYOTO","f","","8"
"2026-09-10","pool1t8dkgz58qcqlak6nn5l5j4qqwvewwmjx85fxtsykk6w9j2e0ng2","GYS","f","","7"
"2026-09-10","pool1fu69ry8k9qxfque9hng3lxcq7g30pykg38mtahah8x4mzpgls3k","BFADA","f","","6"
"2026-09-10","pool1k6knum588fm9fe5tmljeytyx65rv6h5jn8au824t86zt62nyd9e","ZONE","f","","2"
"2026-09-10","pool1u8yequt4vq3jhajeegc02r3msnne6krayxuzrypaz8jkq5v5pux","HOSK","f","","14"
"2026-09-10","pool143x8nhnr3j9mpzvhayuaen0y8l350guj6yd8mhmhhuupvuah3hh","XSEC","f","","5"
"2026-09-10","pool1085up093vl7qgwnqsuset7kdt3yflscdp6h8eeakuhyzwlhmq68","BPE","f","","9"
"2026-09-10","pool1n353xqapcq8wtyskm8cj4g04t8rv03lteyl30c42zug7kzv8vqz","NES","f","","13"
"2026-09-10","pool12m0v0myprg2nfvlymzaghvjrzhnlzkh2psn3sur2nhkj5wpkdmh","DAPP","t","184.26","10"
"2026-09-10","pool1d0vm9y545l3y2g9pamx45k4e498nllhd8wy4289vw8mt70am2r8","PLANT","f","","8"
"2026-09-10","pool1zm5nqvrdwmslk682d9qemd9fn8htg2rxlprxjuh0ae5l6sqzz3h","ADVAN","f","","4"
"2026-09-10","pool13s6u5zjngelr5uddhqygqqf5tcup0g3ajenma6amy9zuu7e97gm","CTL","f","","3"
"2026-09-10","pool158ag8p06qm4apd750ekep6een9cdldqsq434ll2mp0ykgunmguy","ALPHA","f","","7"
"2026-09-10","pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql","","f","","2"
"2026-09-10","pool1vpa84enqxhh5hnyypeqfshsgqhnjfzyddgq7z4tfmavh68c9s9p","CHAOS","f","","2"
"2026-09-10","pool137cuaqqktk0rhh3a9zj4rchr75qm07pgzgekprle5qyq2xk2nzq","PDT1","f","","9"
"2026-09-10","pool1ddghnthymd3duklvx5pfunymqg29xe4vlmy89u2efyjdktn33kz","BOOST","f","","7"
"2026-09-10","pool1mhww3q6d7qssj5j2add05r7cyr7znyswe2g6vd23anpx5sh6z8d","GMBL","f","","6"
"2026-09-10","pool1we9umarzn0l6jp8mcm98y28lxuuzcurzpjldnjwtgdhgw068mnr","","f","","1"
"2026-09-10","pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz","ELEMT","f","","1"
"2026-09-10","pool1lr9vvcf5r5jgkgv5ly7z2lh068ymzg4xmqk5f8pu2k23vt25x7a","HYGGE","f","","5"
"2026-09-10","pool1f297l6rl99h5v56x48j4pgza70ya3lm37yzu0njpcnsljqdd4dl","","f","","6"
"2026-09-10","pool1d42r0zln3kvvc54w4945735gnrm635as8hj8zy38tjprw2l49rd","","f","","2"
"2026-09-10","pool18r2y72aue5nmv489xtnfxl36vzusq95qst6urd87yd5hgzms04c","ALPCH","f","","4"
"2026-09-10","pool1jm8s3r3xq4kpawavy096rqle964exle3lxwnpvx62wjnwadwd5l","NARU","f","","13"
"2026-09-10","pool1nss40t2xhh7ntgp8ca73u2xd8kzyn3dgtf9jfh0y57kxul9zt82","","f","","1"
"2026-09-10","pool16cy45uggzv3ah3s5m960v9vuxlx47sfnezpszuhcwl99z7nq8kq","NIXE","f","","5"
"2026-09-10","pool1ksh2zpeeqe0rpcug63up5l66g3kr5vf58jraeun82rur6m4g6xz","TRUST","f","","2"
"2026-09-10","pool1fn8mfqp4jt6097ygqrze5rjzg3y5s8fktxszqgs9mg22jvr42dx","DARK","f","","1"
